hotel_id,name,amenities,stars,country,city,price,review_score,continent
1455307,Sotavento Apart Hotel,"[""Free parking"",""Free Wifi"",""Family rooms"",""Free parking"",""Free Wifi"",""Family rooms""]",5,Uruguay,La Paloma,119.62,8.64,South America
1032141,One ON Marlin Spa Resort,"[""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Heating"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Heating""]",4,Turks & Caicos Islan,Providenciales,124.28,9.7,North America
1483442,Villa Ayu,"[""Free parking"",""Free parking""]",5,Indonesia,Bali,143.23,7.749,Asia
1324432,The Mount Nevis Hotel,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",4,St Kitts & Nevis,Newcastle,119.32,8.643,North America
1043992,Silver Fern Lodge,"[""Non-smoking rooms"",""Non-smoking rooms""]",2,New Zealand,Taupo,124.6,9.381,Oceania
1215956,Garni Home,"[""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Non-smoking rooms""]",2,Switzerland,Zurich,144.09,8.525,Europe
1122251,Grand Coloane Resort,"[""Free parking"",""Good free Wifi (28 Mbps)"",""Family rooms"",""Non-smoking rooms"",""BBQ facilities"",""Free parking"",""Good free Wifi (28 Mbps)"",""Family rooms"",""Non-smoking rooms"",""BBQ facilities""]",4,Macau,Macau,129.14,9.418,Asia
1461025,Ocean West Boutique Hotel,"['air conditioning', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'hot tub', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'public wifi', 'refrigerator in room', 'wheelchair access']",3,Bahamas,Nassau,112.7,8.254,North America
1166556,Golden Temple Hotel,"[""Outdoor swimming pool"",""Free parking"",""Free Wifi"",""Beachfront"",""Family rooms"",""Airport shuttle"",""Non-smoking rooms"",""Outdoor swimming pool"",""Free parking"",""Free Wifi"",""Beachfront"",""Family rooms"",""Airport shuttle"",""Non-smoking rooms""]",4,Cambodia,Siem Reap,144.74,8.387,Asia
1145879,Marianna Palace,"[""Family rooms"",""Airport shuttle"",""Family rooms"",""Airport shuttle""]",4,Greece,Rhodes,156.82,9.163,Europe
1062705,Hotel La Grotta,"['air conditioning', 'children activities (kid / family friendly)', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'kitchenette', 'minibar', 'non-smoking hotel', 'non-smoking rooms', 'pool', 'public wifi', 'refrigerator in room']",3,San Marino,San Marino,170.33,7.953,Europe
1884299,NSEY Hotel & Apartments,"[""Free parking"",""Non-smoking rooms"",""Free parking"",""Non-smoking rooms""]",3,Brunei Darussalam,Kuala Belait,120.41,8.523,Asia
1890572,The Kadju House,"[""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms"",""Free Wifi""]",3,Sri Lanka,Tangalle,156.82,5.724,Asia
6087296,Blue Sky Hill Homestay,"[""Free parking"",""Free Wifi"",""Beachfront"",""Family rooms"",""Non-smoking rooms"",""Fitness center"",""Facilities for disabled guests"",""Bar"",""Breakfast"",""Free parking"",""Free Wifi"",""Beachfront"",""Family rooms"",""Non-smoking rooms"",""Fitness center"",""Facilities for disabled guests"",""Bar"",""Breakfast""]",5,Taiwan,Guanshan,108.09,9.342,Asia
1114245,Gran Bourbon Asuncion Hotel,"['accessible rooms', 'air conditioning', 'free high speed internet (wifi)', 'free parking', 'kitchenette', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'public wifi', 'refrigerator in room', 'wheelchair access']",4,Paraguay,Asuncion,110.44,7.425,South America
1946419,Jpad,"[""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Family rooms"",""Terrace"",""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Family rooms"",""Terrace""]",5,Senegal,Dakar,143.55,7.002,Africa
5397925,Alquimia,"['air conditioning', 'banquet room', 'breakfast included', 'conference facilities', 'dry cleaning', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'golf course', 'laundry service', 'meeting rooms', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'public wifi', 'refrigerator in room', 'self-serve laundry', 'smoking rooms available']",5,Argentina,Capilla del Monte,131.4,8.154,South America
6160576,Deja Blue at Augusta - Wifi - Nespresso - Netflix,"['family rooms', 'free high speed internet (wifi)', 'free parking', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'public wifi', 'refrigerator in room', 'smoking rooms available']",5,Australia,"Adelaide,   South Australia",123.59,8.49,Oceania
1290785,Ayres de Palermo,"['air conditioning', 'free high speed internet (wifi)', 'kitchenette', 'non-smoking hotel', 'non-smoking rooms', 'public wifi', 'refrigerator in room', 'smoking rooms available']",4,Argentina,Buenos Aires,142.79,9.076,South America
1420533,Rajpracha Sport Resort,"[""Free Wifi"",""Family rooms"",""Private Parking"",""Non-smoking rooms"",""Room service"",""24-hour front desk"",""Facilities for disabled guests"",""Elevator"",""Air conditioning"",""Good Breakfast"",""Free Wifi"",""Family rooms"",""Private Parking"",""Non-smoking rooms"",""Room service"",""24-hour front desk"",""Facilities for disabled guests"",""Elevator"",""Air conditioning"",""Good Breakfast""]",3,Thailand,Pak Chong,134.85,9.095,Asia
1681751,Residencia Marfel,"['air conditioning', 'children activities (kid / family friendly)', 'free high speed internet (wifi)', 'free parking', 'microwave', 'multilingual staff', 'pets allowed ( dog / pet friendly )', 'pool', 'refrigerator in room']",3,Philippines,Tacloban,119.26,9.256,Asia
1613643,Seavista B&B,"[""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Free Wifi"",""Family rooms"",""Non-smoking rooms""]",4,United Kingdom,Newquay,144.41,9.224,Europe
1427511,Hotel Heranya,"[""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Non-smoking rooms""]",3,Nepal,Kathmandu,168.12,8.29,Asia
1665003,Eden Retreat Center & Hotel Boutique,"[""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Non-smoking rooms"",""Free Wifi""]",3,Costa Rica,Jaco,118.73,7.959,North America
1565703,Hotel Laguna,"[""Free Wifi"",""Free parking"",""Free Wifi"",""Free parking""]",3,Czech Republic,Koprivnice,167.36,8.253,Europe
1514068,Fonda Matia,"[""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Elevator"",""Heating"",""Air conditioning"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Elevator"",""Heating"",""Air conditioning""]",2,Spain,Bellver de Cerdanya,143.58,8.813,Europe
6066991,Durgesh Guest House,"[""Private Parking"",""Free Wifi"",""Private Parking"",""Free Wifi""]",3,India,"Ranikhet,   Uttarakhand",109.14,7.782,Asia
1696530,The New Mall Guest House,"[""Free parking"",""Free Wifi"",""Airport shuttle"",""Free parking"",""Free Wifi"",""Airport shuttle""]",3,Botswana,Maun,93.2,9.582,Africa
1045438,Dzukija Hotel,"[""Private Parking"",""Free Wifi"",""Private Parking"",""Free Wifi""]",2,Lithuania,Alytus,167.38,8.265,Europe
5524334,Serendipity Montego Bay 5BR,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",3,Jamaica,Montego Bay,87.9,7.777,North America
5376092,Panorama Garden Pasohlavky,"[""Non-smoking rooms"",""Room service"",""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Room service"",""Free parking"",""Free Wifi""]",5,Czech Republic,Pasohlavky,93.62,9.49,Europe
1353138,Hotel Zenica,"[""Beachfront"",""Non-smoking rooms"",""Free Wifi"",""Family rooms"",""Beachfront"",""Non-smoking rooms"",""Free Wifi"",""Family rooms""]",4,Bosnia Herzegovina,Zenica,167.95,8.268,Europe
1199052,Sanctuary Hotel,"[""Outdoor swimming pool"",""Free parking"",""Free Wifi"",""Beachfront"",""Family rooms"",""Airport shuttle"",""Non-smoking rooms"",""Terrace"",""BBQ facilities"",""Garden"",""Outdoor swimming pool"",""Free parking"",""Free Wifi"",""Beachfront"",""Family rooms"",""Airport shuttle"",""Non-smoking rooms"",""Terrace"",""BBQ facilities"",""Garden""]",3,Laos,Luang Prabang,182.94,7.871,Asia
1094351,Sea Change Villas,"[""Free parking"",""Non-smoking rooms"",""Free parking"",""Non-smoking rooms""]",4,Cook Islands,Rarotonga,124.6,9.379,Oceania
1350712,Araluen Cottage,"[""Free parking"",""Free Wifi"",""Beachfront"",""Free parking"",""Free Wifi"",""Beachfront""]",3,South Africa,Benoni,157.12,9.365,Africa
1635680,Myit Phyar Ayer Hotel Mandalay,"[""Free Wifi"",""Free Wifi""]",2,Myanmar,Taunggyi,118.77,7.758,Asia
5419271,Kutulia,"[""Indoor swimming pool"",""Free parking"",""Free Wifi"",""Indoor swimming pool"",""Free parking"",""Free Wifi""]",3,Turks & Caicos Islan,Providenciales,143.7,7.3,North America
5511345,Chancery Hall Hideaway Guest Apt,"[""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Free parking""]",3,Jamaica,Kingston,101.05,8.346,North America
1563009,Lotus BB & Spa Indre Ro Yoga,"[""Family rooms"",""Family rooms""]",2,Denmark,Odense,90.74,8.01,Europe
1459298,Luoyang Qingyuan Hotel,"[""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Family rooms""]",1,China,Luoyang,121.9,8.671,Asia
1548929,Lake View Holiday Resort,"[""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms""]",3,Sri Lanka,Nuwara Eliya,124.28,5.8,Asia
1742800,Hotel Takamatsu Hills,"[""Free parking"",""Free parking""]",2,Japan,Takamatsu,119.32,8.633,Asia
1061111,Le Manoir de Brendel,"[""Outdoor swimming pool"",""Free parking"",""Wifi in all areas"",""Non-smoking rooms"",""Family rooms"",""Outdoor swimming pool"",""Free parking"",""Wifi in all areas"",""Non-smoking rooms"",""Family rooms""]",5,South Africa,Franschhoek,106.67,9.386,Africa
5198106,Appartement Nabeul,"[""Free Wifi"",""Free parking"",""Room service"",""Breakfast"",""Free Wifi"",""Free parking"",""Room service"",""Breakfast""]",3,Tunisia,Nabeul,113.68,9.569,Africa
5017456,The Vaishnodevi Sarovar Portico katra,"[""Family rooms"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Family rooms"",""Non-smoking rooms"",""Free Wifi"",""Free parking""]",4,India,"Katra,   Jammu and Kashmir",115.97,6.624,Asia
1612822,Howard Johnson Ciudad del Este,"['banquet room', 'breakfast available', 'breakfast included', 'business centre with internet access', 'family rooms', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'free parking', 'heated pool', 'hot tub', 'indoor pool', 'laundry service', 'meeting rooms', 'microwave', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'pool', 'self-serve laundry', 'suites', 'wheelchair access']",4,Paraguay,Ciudad del Este,114.57,8.282,South America
1165806,Club Orient Holiday Resort,"[""Parking"",""Free Wifi"",""Airport shuttle"",""Non-smoking rooms"",""Terrace"",""Air conditioning"",""Parking"",""Free Wifi"",""Airport shuttle"",""Non-smoking rooms"",""Terrace"",""Air conditioning""]",3,Turkey,Burhaniye,123.36,9.279,Asia
5332009,Konnos Beach Villa No 5,"[""Free Wifi"",""Free parking"",""Free Wifi"",""Free parking""]",4,Cyprus,Protaras,97.75,9.593,Asia
1222212,GRAND Matej,"[""Free parking"",""Non-smoking rooms"",""Airport shuttle"",""Breakfast"",""Free parking"",""Non-smoking rooms"",""Airport shuttle"",""Breakfast""]",3,Slovakia,Banska Stiavnica (Schemnitz),143.58,8.772,Europe
1683019,Mai Chau Villas,"[""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Free Wifi"",""Family rooms"",""Non-smoking rooms""]",3,Vietnam,Mai Chau,157.12,8.902,Asia
1042430,Super 8 Hotel Weihai Railway Station,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",2,China,Shandong,118.73,7.876,Asia
1674655,Residencia Natural,"['accessible rooms', 'air conditioning', 'airport transportation', 'breakfast included', 'business centre with internet access', 'children activities (kid / family friendly)', 'concierge', 'dry cleaning', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'laundry service', 'meeting rooms', 'microwave', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'paid internet', 'pets allowed ( dog / pet friendly )', 'public wifi', 'refrigerator in room', 'suites', 'wheelchair access']",3,Panama,Insel Bastimentos,114.14,9.189,North America
5263469,Ruatonga Villa,"[""Parking"",""Free Wifi"",""Parking"",""Free Wifi""]",3,Cook Islands,Rarotonga,152.15,9.304,Oceania
1884326,Blue Horizon Apartments,[],3,Bahrain,Manama,97.75,9.341,Asia
1053421,Naviti Resort,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",4,Fiji,Coral Coast,157.85,9.29,Oceania
1218294,Hotel des Nations,"[""Free Wifi"",""Non-smoking rooms"",""Terrace"",""Heating"",""Air conditioning"",""Free Wifi"",""Non-smoking rooms"",""Terrace"",""Heating"",""Air conditioning""]",3,Luxembourg,Clervaux,162.84,8.508,Europe
1167814,Travelodge Dublin City Rathmines,"[""Parking"",""Free Wifi"",""Non-smoking rooms"",""Parking"",""Free Wifi"",""Non-smoking rooms""]",3,Ireland(Republic of),Rathmines,101.05,8.379,Europe
1067848,Zoukotel Hotel,"[""Free Wifi"",""Free Wifi""]",4,Lebanon,Jounieh,176.56,8.325,Asia
1362546,Okinawa Sun Coast Hotel,"[""Outdoor swimming pool"",""Free Wifi"",""Free parking"",""Fitness center"",""Elevator"",""Daily housekeeping"",""Air conditioning"",""Outdoor swimming pool"",""Free Wifi"",""Free parking"",""Fitness center"",""Elevator"",""Daily housekeeping"",""Air conditioning""]",3,Japan,Nago,122.75,8.362,Asia
1694101,Gold Leaf Hotel,"[""Free Wifi"",""Free Wifi""]",3,Myanmar,Mandalay,183.47,8.431,Asia
1480779,Salmiya Casa hotel Apartments,"[""Free parking"",""Free Wifi"",""Family rooms"",""24-hour front desk"",""Non-smoking rooms"",""Room service"",""Very Good Breakfast"",""Free parking"",""Free Wifi"",""Family rooms"",""24-hour front desk"",""Non-smoking rooms"",""Room service"",""Very Good Breakfast""]",5,Kuwait,Kuwait City,119.16,7.531,Asia
1113051,Seymen Hotel,"[""Free parking"",""Free Wifi"",""Skiing"",""Free parking"",""Free Wifi"",""Skiing""]",2,Turkey,Bartin,168.1,8.211,Asia
1834831,The Travel House,"[""Free Wifi"",""Free parking"",""Non-smoking rooms"",""Airport shuttle"",""Free Wifi"",""Free parking"",""Non-smoking rooms"",""Airport shuttle""]",5,Ecuador,Quito,154.11,9.476,South America
1860499,Homa Bay Tourists Hotel,"[""Outdoor swimming pool"",""Free parking"",""Non-smoking rooms"",""Garden"",""Bar"",""Outdoor swimming pool"",""Free parking"",""Non-smoking rooms"",""Garden"",""Bar""]",3,Kenya,Homa Bay,122.75,8.5,Africa
1545264,Calbas Plaza,"['air conditioning', 'airport transportation', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'free parking', 'laundry service', 'meeting rooms', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'refrigerator in room', 'suites', 'wheelchair access']",5,Aruba,Noord,133.54,9.032,North America
5488236,Bungalow Tuatini,"[""Free Wifi"",""Non-smoking rooms"",""Elevator"",""Heating"",""Free Wifi"",""Non-smoking rooms"",""Elevator"",""Heating""]",3,French Polynesia,Bora Bora,154.11,9.217,Oceania
1560545,Rai Kaset Phu Praewa,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",3,Thailand,Mae Chan,104.47,9.587,Asia
1426443,Pas Radvil,"[""Free Wifi"",""Private Parking"",""Family rooms"",""Non-smoking rooms"",""Terrace"",""Elevator"",""Laundry"",""Heating"",""Daily housekeeping"",""Air conditioning"",""Free Wifi"",""Private Parking"",""Family rooms"",""Non-smoking rooms"",""Terrace"",""Elevator"",""Laundry"",""Heating"",""Daily housekeeping"",""Air conditioning""]",3,Lithuania,Kaisiadorys,150.2,8.4,Europe
1897031,Al Noor Saadah Furnished Apartments,"[""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Tea/Coffee Maker in All Rooms"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Tea/Coffee Maker in All Rooms""]",5,Oman,Salalah,105.2,8.229,Asia
5396196,Belle Vue Masonry & Wood Splendora,"[""Indoor swimming pool"",""Free Wifi"",""Airport shuttle"",""Family rooms"",""Free parking"",""24-hour front desk"",""Room service"",""Tea/Coffee Maker in All Rooms"",""Bar"",""Breakfast"",""Indoor swimming pool"",""Free Wifi"",""Airport shuttle"",""Family rooms"",""Free parking"",""24-hour front desk"",""Room service"",""Tea/Coffee Maker in All Rooms"",""Bar"",""Breakfast""]",3,St Lucia,Gros Islet,119.8,8.61,North America
1487190,Sara Plaza 2 Hotel,"[""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Free parking""]",4,Kuwait,Salmiya,158.6,7.875,Asia
5813763,Winnipeg Holiday 1,"[""Free parking"",""Airport shuttle"",""Family rooms"",""Bar"",""Free parking"",""Airport shuttle"",""Family rooms"",""Bar""]",5,Canada,"Winnipeg,   Manitoba",113.68,9.301,North America
5343205,Marco Polo,"[""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Free parking"",""Free Wifi""]",5,Guadeloupe,St. Francois,144.09,8.563,North America
1546139,Lion Roars Lodge,"[""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Free parking"",""Free Wifi""]",3,Botswana,Kasane,152.7,9.501,Africa
1584553,Hosteria Lancuyen Villa de Montana,"['air conditioning', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'public wifi', 'refrigerator in room', 'smoking rooms available']",5,Argentina,Villa La Angostura,102.12,8.36,South America
1714778,Hostel De Zandpoort,"[""Free Wifi"",""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms""]",5,Belgium,Antwerp,109.14,9.563,Europe
1091714,Summer Holiday Hotel,"[""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Non-smoking rooms"",""Free Wifi""]",2,Northern Mariana Isl,Saipan,122.64,8.596,Oceania
5519689,OYO 7648 Sri Navya Grand,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",3,India,"Hyderabad,   Andra Pradesh",93.64,7.976,Asia
1053361,Iririki Island Resort & Spa,"[""Free Wifi"",""Non-smoking rooms"",""Terrace"",""Elevator"",""Free Wifi"",""Non-smoking rooms"",""Terrace"",""Elevator""]",4,Vanuatu,Port Vila,120.78,7.873,Oceania
1254505,Casa Caracol,"[""Free Wifi"",""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms""]",3,Venezuela,Playa Caribe,143.67,9.176,South America
5238765,Old Town Modern Apartment,"[""Fast free Wifi 55 Mbps)"",""Family rooms"",""Airport shuttle"",""Non-smoking rooms"",""24-hour front desk"",""Heating"",""Air conditioning"",""Fast free Wifi 55 Mbps)"",""Family rooms"",""Airport shuttle"",""Non-smoking rooms"",""24-hour front desk"",""Heating"",""Air conditioning""]",5,Iceland,Akureyri,94.93,9.254,Europe
1914429,Villa Tong Keng,"[""3 swimming pools"",""Free Wifi"",""Free parking"",""Airport shuttle"",""Family rooms"",""Non-smoking rooms"",""3 swimming pools"",""Free Wifi"",""Free parking"",""Airport shuttle"",""Family rooms"",""Non-smoking rooms""]",2,Macau,Macau,158.11,9.215,Asia
1655502,Villa Illi,"[""Free Wifi"",""Free Wifi""]",4,Morocco,Essaouira,143.62,8.365,Africa
1772575,Hostal San Miguel,"[""Non-smoking rooms"",""Non-smoking rooms""]",1,Guatemala,Flores,124.6,9.381,North America
1178399,Tropical Sunset Beach Apartment Hotel,"['air conditioning', 'breakfast included', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'hot tub', 'laundry service', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'refrigerator in room', 'wheelchair access']",3,Barbados,Holetown,118.78,7.867,North America
1685471,Villa Alexis Self Catering,"[""Outdoor swimming pool"",""Free Wifi"",""Non-smoking rooms"",""Elevator"",""Garden"",""Heating"",""Air conditioning"",""Outdoor swimming pool"",""Free Wifi"",""Non-smoking rooms"",""Elevator"",""Garden"",""Heating"",""Air conditioning""]",3,Mauritius,Trou aux Biches,94.55,9.034,Africa
5329095,Gangnam Residence 5,"[""Free Wifi"",""Elevator"",""Free Wifi"",""Elevator""]",3,South Korea,Seoul,109.14,9.198,Asia
5323275,Bank House Guesthouse,"[""Family rooms"",""Airport shuttle"",""Family rooms"",""Airport shuttle""]",5,Ireland(Republic of),Donegal,98.22,9.525,Europe
1756153,Voyage Hotel,"[""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Free parking""]",3,Mongolia,Ulan Bator,168.1,8.236,Asia
5890625,La Negrita,"[""Free Wifi"",""Free Wifi""]",5,Mexico,Bacalar,143.62,8.526,North America
5368312,Coral Reef Beach Suite At Montego Bay Club Resort,"[""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms"",""Free Wifi""]",2,Jamaica,Montego Bay,145.01,8.215,North America
5562065,Apartments Grgic,"[""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms""]",3,Croatia,Novigrad (Zadar),154.11,9.299,Europe
1200788,Hotel Bravo Djerba,"[""Outdoor swimming pool"",""Non-smoking rooms"",""Outdoor swimming pool"",""Non-smoking rooms""]",4,Tunisia,Aghir,158.3,8.469,Africa
1243388,Klara Zajazd Wielkopolski,"['air conditioning', 'banquet room', 'bar/lounge', 'business centre with internet access', 'conference facilities', 'dry cleaning', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'heated pool', 'hot tub', 'indoor pool', 'laundry service', 'meeting rooms', 'microwave', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'pool', 'restaurant', 'room service', 'sauna', 'self-serve laundry', 'spa', 'suites', 'wheelchair access']",5,Poland,Ostrow Wielki,111.12,9.134,Europe
1594388,Privát U Marka,"[""Free parking"",""Non-smoking rooms"",""Family rooms"",""Free parking"",""Non-smoking rooms"",""Family rooms""]",5,Slovakia,Zdiar,152.7,9.052,Europe
1151188,St. James's Club Morgan Bay All Inclusive,"[""Swimming pool"",""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Swimming pool"",""Free parking"",""Non-smoking rooms"",""Free Wifi""]",4,St Lucia,St. Lucia,116.25,8.366,North America
1941915,Ismailia House Inn,"[""Free parking"",""Beachfront"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Room service"",""Bar"",""Free parking"",""Beachfront"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Room service"",""Bar""]",5,Egypt,Cairo,113.26,9.224,Africa
1251058,Hotel Sentosa,"[""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Family rooms"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Family rooms""]",5,Brunei Darussalam,Kuala Belait,167.97,8.305,Asia
1479641,Mirador del Titikaka,"['air conditioning', 'breakfast included', 'electric vehicle charging station', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'non-smoking hotel', 'non-smoking rooms']",3,Peru,Puno,104.05,9.407,South America
1502417,Felydac Hotel,"[""Family rooms"",""Non-smoking rooms"",""Free Wifi"",""Free parking"",""Family rooms"",""Non-smoking rooms"",""Free Wifi"",""Free parking""]",2,Cameroon,Yaounde,167.97,8.305,Africa
5593072,Muchick,"['air conditioning', 'breakfast included', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'heated pool', 'hot tub', 'non-smoking hotel', 'non-smoking rooms', 'outdoor pool', 'refrigerator in room', 'spa']",5,Peru,Chiclayo,133.13,7.526,South America
1616021,Silver Apartments,"[""Free Wifi"",""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms""]",5,Lebanon,Beirut,124.6,9.289,Asia
1845521,Villa Encanto,"['air conditioning', 'breakfast included', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'golf course', 'laundry service', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'refrigerator in room', 'self-serve laundry', 'wheelchair access']",3,Puerto Rico,Dorado,133.32,9.052,North America
1080094,Hotel Paka,"[""Outdoor swimming pool"",""Non-smoking rooms"",""Free Wifi"",""Restaurant"",""Free parking"",""Family rooms"",""Breakfast"",""Outdoor swimming pool"",""Non-smoking rooms"",""Free Wifi"",""Restaurant"",""Free parking"",""Family rooms"",""Breakfast""]",4,Slovenia,Velenje,165.85,7.983,Europe
1841381,Six80 Hotel,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",2,Palau,Koror,166.53,8.198,Oceania
1737553,Melodie Hotel,"[""2 swimming pools"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Beachfront"",""Family rooms"",""2 swimming pools"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Beachfront"",""Family rooms""]",3,Ethiopia,Addis Ababa,167.55,8.199,Africa
1189683,Cesar Resort and Spa,"[""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms""]",5,Morocco,Marrakesch,129.14,9.338,Africa
5858031,veju Ueiga,"[""Swimming pool"",""Beachfront"",""Free parking"",""Free Wifi"",""Spa"",""Fitness center"",""Swimming pool"",""Beachfront"",""Free parking"",""Free Wifi"",""Spa"",""Fitness center""]",5,Lithuania,Kintai,144.26,9.048,Europe
1467775,Hotel Centro Carmelo,"[""Free Wifi"",""Free parking"",""Airport shuttle"",""Non-smoking rooms"",""Family rooms"",""Free Wifi"",""Free parking"",""Airport shuttle"",""Non-smoking rooms"",""Family rooms""]",2,Uruguay,Carmelo,124.98,8.544,South America
1326891,Brook Manor Lodge,"[""Outdoor swimming pool"",""Free parking"",""Beachfront"",""Outdoor swimming pool"",""Free parking"",""Beachfront""]",4,Ireland(Republic of),Kerry,124.9,9.336,Europe
1054827,Hostal Jeni & Restaurant,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",3,Spain,Playa de Fornells,93.64,9.627,Europe
1243147,Posada Angostura,"[""Free Wifi"",""Free parking"",""Family rooms"",""Free Wifi"",""Free parking"",""Family rooms""]",3,Venezuela,Ciudad Bolivar,152.7,9.501,South America
1188922,Kentish Hills Retreat,"['family rooms', 'free high speed internet (wifi)', 'free parking', 'kitchenette', 'microwave', 'pets allowed ( dog / pet friendly )', 'refrigerator in room']",3,Australia,"Sheffield,   Tasmania",98.22,9.685,Oceania
1208687,Maldron Hotel Oranmore Galway,"[""Free Wifi"",""Non-smoking rooms"",""Elevator"",""Free Wifi"",""Non-smoking rooms"",""Elevator""]",4,Ireland(Republic of),Oranmore,116.82,7.767,Europe
5316501,427 Pelican Studio,"['banquet room', 'bar/lounge', 'breakfast available', 'business centre with internet access', 'casino and gambling', 'concierge', 'conference facilities', 'dry cleaning', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'free parking', 'hot tub', 'laundry service', 'meeting rooms', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'restaurant', 'room service', 'shuttle bus service', 'suites', 'wheelchair access']",2,Puerto Rico,San Juan,121.58,9.371,North America
